subject,predicaat,klasse,tekst,flag_type,detail,suggestie
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2281,prefLabel,ParameterAspect,tCfvinfos (standaard in water): vracht,near_duplicate_labelwoord,'tcfvinfos' lijkt op vaker voorkomend 'cfvinfos',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2280,prefLabel,ParameterAspect,tCfvinfos (standaard in water): massaconcentratie,near_duplicate_labelwoord,'tcfvinfos' lijkt op vaker voorkomend 'cfvinfos',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7221,prefLabel,ParameterAspect,ANDET (standaard in water): massaconcentratie,near_duplicate_labelwoord,'andet' lijkt op vaker voorkomend 'ant',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7219,prefLabel,ParameterAspect,ANDET (standaard in vaste deel van de aarde): massaverhouding per droge stof,near_duplicate_labelwoord,'andet' lijkt op vaker voorkomend 'ant',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_302,prefLabel,ParameterAspect,HpBDE (standaard in vaste deel van de aarde): massaverhouding per droge stof,near_duplicate_labelwoord,'hpbde' lijkt op vaker voorkomend 'bde',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_2306,prefLabel,Variabele,trichloorazijnzuur,near_duplicate_labelwoord,'trichloorazijnzuur' lijkt op vaker voorkomend 'trifluorazijnzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4639,prefLabel,Parameter,trichloorazijnzuur in water,near_duplicate_labelwoord,'trichloorazijnzuur' lijkt op vaker voorkomend 'trifluorazijnzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2243,prefLabel,ParameterAspect,DCAn t (standaard in water): vracht,near_duplicate_labelwoord,'dcan' lijkt op vaker voorkomend 'dan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2242,prefLabel,ParameterAspect,DCAn t (standaard in water): massaconcentratie,near_duplicate_labelwoord,'dcan' lijkt op vaker voorkomend 'dan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3018,prefLabel,ParameterAspect,DCBz (standaard in water): massaconcentratie,near_duplicate_labelwoord,'dcbz' lijkt op vaker voorkomend 'dbz',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3019,prefLabel,ParameterAspect,DCBz (standaard in water): vracht,near_duplicate_labelwoord,'dcbz' lijkt op vaker voorkomend 'dbz',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4478,prefLabel,ParameterAspect,HCN (standaard in lucht): massaconcentratie (Nm³),near_duplicate_labelwoord,'hcn' lijkt op vaker voorkomend 'cn',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4479,prefLabel,ParameterAspect,HCN (standaard in lucht): vracht per tijd,near_duplicate_labelwoord,'hcn' lijkt op vaker voorkomend 'cn',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7233,prefLabel,ParameterAspect,DMETH (standaard in vaste deel van de aarde): massaverhouding per droge stof,near_duplicate_labelwoord,'dmeth' lijkt op vaker voorkomend 'met',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7234,prefLabel,ParameterAspect,DMETH (standaard in water): massaconcentratie,near_duplicate_labelwoord,'dmeth' lijkt op vaker voorkomend 'met',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5329,prefLabel,ParameterAspect,HYMO (standaard in water): ecologische kwaliteitscoëfficiënt,near_duplicate_labelwoord,'hymo' lijkt op vaker voorkomend 'thymol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1478,prefLabel,Parameter,Decylfenol in water,near_duplicate_labelwoord,'decylfenol' lijkt op vaker voorkomend 'octylfenol',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_969,prefLabel,Variabele,Decylfenol,near_duplicate_labelwoord,'decylfenol' lijkt op vaker voorkomend 'octylfenol',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1328,prefLabel,Variabele,Oxychlordaan,near_duplicate_labelwoord,'oxychlordaan' lijkt op vaker voorkomend 'chloordaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1996,prefLabel,Parameter,Oxychlordaan in biota,near_duplicate_labelwoord,'oxychlordaan' lijkt op vaker voorkomend 'chloordaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1281,prefLabel,Variabele,Desfuroylceftiofur cysteïne disulfide,near_duplicate_labelwoord,'disulfide' lijkt op vaker voorkomend 'sulfide',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1829,prefLabel,Parameter,Desfuroylceftiofur cysteïne disulfide in water,near_duplicate_labelwoord,'disulfide' lijkt op vaker voorkomend 'sulfide',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3412,prefLabel,ParameterAspect,OCdaan (standaard in biota): massaverhouding per nat gewicht,near_duplicate_labelwoord,'ocdaan' lijkt op vaker voorkomend 'cdaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_224,prefLabel,Parameter,3-Chloor-4-methoxyaniline in water,near_duplicate_labelwoord,'methoxyaniline' lijkt op vaker voorkomend 'methylaniline',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_191,prefLabel,Variabele,3-Chloor-4-methoxyaniline,near_duplicate_labelwoord,'methoxyaniline' lijkt op vaker voorkomend 'methylaniline',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2298,prefLabel,ParameterAspect,Ostracod gi (groei-inhibitie in vaste deel van de aarde): percentage,near_duplicate_labelwoord,'gi' lijkt op vaker voorkomend 'ghi',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_51,prefLabel,ParameterAspect,Fyto gi (groei-inhibitie in vaste deel van de aarde): percentage,near_duplicate_labelwoord,'gi' lijkt op vaker voorkomend 'ghi',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1451,prefLabel,Variabele,2-(perfluorhexyl)ethylalcohol,near_duplicate_labelwoord,'perfluorhexyl' lijkt op vaker voorkomend 'perfluor',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2262,prefLabel,Parameter,2-(perfluorhexyl)ethylalcohol in water,near_duplicate_labelwoord,'perfluorhexyl' lijkt op vaker voorkomend 'perfluor',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_607,prefLabel,Variabele,Trifenyltinchloride,near_duplicate_labelwoord,'trifenyltinchloride' lijkt op vaker voorkomend 'vinylchloride',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_885,prefLabel,Parameter,Trifenyltinchloride in water,near_duplicate_labelwoord,'trifenyltinchloride' lijkt op vaker voorkomend 'vinylchloride',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2747,prefLabel,ParameterAspect,AOS (standaard in water): massaconcentratie,near_duplicate_labelwoord,'aos' lijkt op vaker voorkomend 'os',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2748,prefLabel,ParameterAspect,AOS (standaard in water): vracht,near_duplicate_labelwoord,'aos' lijkt op vaker voorkomend 'os',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_298,prefLabel,Variabele,Droogresten (105°C),near_duplicate_labelwoord,'droogresten' lijkt op vaker voorkomend 'droogrest',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_365,prefLabel,Parameter,Droogresten (105°C) in vaste deel van de aarde,near_duplicate_labelwoord,'droogresten' lijkt op vaker voorkomend 'droogrest',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_605,prefLabel,Variabele,Tributyltinoxide,near_duplicate_labelwoord,'tributyltinoxide' lijkt op vaker voorkomend 'tributyltin',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_883,prefLabel,Parameter,Tributyltinoxide in water,near_duplicate_labelwoord,'tributyltinoxide' lijkt op vaker voorkomend 'tributyltin',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2284,prefLabel,ParameterAspect,TPP (standaard in water): massaconcentratie,near_duplicate_labelwoord,'tpp' lijkt op vaker voorkomend 'pp',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5309,prefLabel,ParameterAspect,TPP (standaard in water): vracht,near_duplicate_labelwoord,'tpp' lijkt op vaker voorkomend 'pp',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_63,prefLabel,Variabele,Epoxiconazole,near_duplicate_labelwoord,'epoxiconazole' lijkt op vaker voorkomend 'propiconazol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_84,prefLabel,Parameter,Epoxiconazole in water,near_duplicate_labelwoord,'epoxiconazole' lijkt op vaker voorkomend 'propiconazol',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_831,prefLabel,Variabele,Dichloorbenzidines,near_duplicate_labelwoord,'dichloorbenzidines' lijkt op vaker voorkomend 'dichloorbenzenen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1275,prefLabel,Parameter,Dichloorbenzidines in water,near_duplicate_labelwoord,'dichloorbenzidines' lijkt op vaker voorkomend 'dichloorbenzenen',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_2079,prefLabel,Variabele,Alkylfenolen,near_duplicate_labelwoord,'alkylfenolen' lijkt op vaker voorkomend 'octylfenolen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3501,prefLabel,Parameter,Alkylfenolen in water,near_duplicate_labelwoord,'alkylfenolen' lijkt op vaker voorkomend 'octylfenolen',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1757,prefLabel,Variabele,Waterstofcyanide,near_duplicate_labelwoord,'waterstofcyanide' lijkt op vaker voorkomend 'waterstofchloride',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2715,prefLabel,Parameter,Waterstofcyanide in lucht,near_duplicate_labelwoord,'waterstofcyanide' lijkt op vaker voorkomend 'waterstofchloride',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1498,prefLabel,Variabele,"2,2',3,4,4',5,6,6'-Octachloorbifenyl",near_duplicate_labelwoord,'octachloorbifenyl' lijkt op vaker voorkomend 'tetrachloorbifenyl',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_727,prefLabel,Parameter,"1-Chloor-2,4-dinitrobenzeen in water",near_duplicate_labelwoord,'dinitrobenzeen' lijkt op vaker voorkomend 'nitrobenzeen',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_514,prefLabel,Variabele,"1-Chloor-2,4-dinitrobenzeen",near_duplicate_labelwoord,'dinitrobenzeen' lijkt op vaker voorkomend 'nitrobenzeen',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_633,prefLabel,Variabele,Chloornitrotoluenen,near_duplicate_labelwoord,'chloornitrotoluenen' lijkt op vaker voorkomend 'chloortolueen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_966,prefLabel,Parameter,Chloornitrotoluenen in water,near_duplicate_labelwoord,'chloornitrotoluenen' lijkt op vaker voorkomend 'chloortolueen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_8257,prefLabel,ParameterAspect,DIPAM (standaard in water): massaconcentratie,near_duplicate_labelwoord,'dipam' lijkt op vaker voorkomend 'dipap',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_635,prefLabel,Variabele,Chloortoluidinen,near_duplicate_labelwoord,'chloortoluidinen' lijkt op vaker voorkomend 'chloortolueen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_968,prefLabel,Parameter,Chloortoluidinen in water,near_duplicate_labelwoord,'chloortoluidinen' lijkt op vaker voorkomend 'chloortolueen',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1014,prefLabel,Variabele,Decylfenolpolyethoxylaat,near_duplicate_labelwoord,'decylfenolpolyethoxylaat' lijkt op vaker voorkomend 'alkylfenolethoxylaat',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1545,prefLabel,Parameter,Decylfenolpolyethoxylaat in water,near_duplicate_labelwoord,'decylfenolpolyethoxylaat' lijkt op vaker voorkomend 'alkylfenolethoxylaat',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_926,prefLabel,Variabele,"1,1-Dichloorfluorethaan",near_duplicate_labelwoord,'dichloorfluorethaan' lijkt op vaker voorkomend 'dichloorethaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1421,prefLabel,Parameter,"1,1-Dichloorfluorethaan in water",near_duplicate_labelwoord,'dichloorfluorethaan' lijkt op vaker voorkomend 'dichloorethaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_660,prefLabel,ParameterAspect,ZS afm. (standaard in water): lengte,near_duplicate_labelwoord,'afm' lijkt op vaker voorkomend 'af',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_566,prefLabel,Variabele,Trihalomethanen totaal,near_duplicate_labelwoord,'trihalomethanen' lijkt op vaker voorkomend 'trichloormethaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_812,prefLabel,Parameter,Trihalomethanen totaal in water,near_duplicate_labelwoord,'trihalomethanen' lijkt op vaker voorkomend 'trichloormethaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6973,prefLabel,ParameterAspect,TBUAC (standaard in water): massaconcentratie,near_duplicate_labelwoord,'tbuac' lijkt op vaker voorkomend 'tba',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6972,prefLabel,ParameterAspect,TBUAC (standaard in vaste deel van de aarde): massaverhouding per droge stof,near_duplicate_labelwoord,'tbuac' lijkt op vaker voorkomend 'tba',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2200,prefLabel,ParameterAspect,DnHyFt (standaard in water): massaconcentratie,near_duplicate_labelwoord,'dnhyft' lijkt op vaker voorkomend 'dnoyft',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1504,prefLabel,Variabele,N-methylperfluorbutaansulfonamidoethanol (MeFBSE),near_duplicate_labelwoord,'methylperfluorbutaansulfonamidoethanol' lijkt op vaker voorkomend 'methylperfluorbutaansulfonamide',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2311,prefLabel,Parameter,N-methylperfluorbutaansulfonamidoethanol (MeFBSE) in water,near_duplicate_labelwoord,'methylperfluorbutaansulfonamidoethanol' lijkt op vaker voorkomend 'methylperfluorbutaansulfonamide',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6827,prefLabel,ParameterAspect,OTOL (standaard in water): massaconcentratie,near_duplicate_labelwoord,'otol' lijkt op vaker voorkomend 'oeytol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6826,prefLabel,ParameterAspect,OTOL (standaard in vaste deel van de aarde): massaverhouding per droge stof,near_duplicate_labelwoord,'otol' lijkt op vaker voorkomend 'oeytol',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1704,prefLabel,Variabele,Crotonaldehyde,near_duplicate_labelwoord,'crotonaldehyde' lijkt op vaker voorkomend 'tolualdehyde',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2620,prefLabel,Parameter,Crotonaldehyde in lucht,near_duplicate_labelwoord,'crotonaldehyde' lijkt op vaker voorkomend 'tolualdehyde',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4125,prefLabel,ParameterAspect,Anthan (standaard in lucht): vracht per tijd,near_duplicate_labelwoord,'anthan' lijkt op vaker voorkomend 'lanthaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_151,prefLabel,ParameterAspect,Anthan (standaard in water): massaconcentratie,near_duplicate_labelwoord,'anthan' lijkt op vaker voorkomend 'lanthaan',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4,prefLabel,ParameterAspect,a+b+d+gHCHS (standaard in water): vracht,near_duplicate_labelwoord,'ghchs' lijkt op vaker voorkomend 'ghch',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3,prefLabel,ParameterAspect,a+b+d+gHCHS (standaard in water): massaconcentratie,near_duplicate_labelwoord,'ghchs' lijkt op vaker voorkomend 'ghch',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_809,prefLabel,Variabele,Di-n-hexylftalaat,near_duplicate_labelwoord,'hexylftalaat' lijkt op vaker voorkomend 'diethylftalaat',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1248,prefLabel,Parameter,Di-n-hexylftalaat in water,near_duplicate_labelwoord,'hexylftalaat' lijkt op vaker voorkomend 'diethylftalaat',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_8171,prefLabel,ParameterAspect,BUTAM (standaard in water): massaconcentratie,near_duplicate_labelwoord,'butam' lijkt op vaker voorkomend 'tam',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_8170,prefLabel,ParameterAspect,BUTAM (standaard in vaste deel van de aarde): massaverhouding per droge stof,near_duplicate_labelwoord,'butam' lijkt op vaker voorkomend 'tam',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1169,prefLabel,Variabele,Som v totale Organofosfor en organohalogeenverbind,near_duplicate_labelwoord,'organohalogeenverbind' lijkt op vaker voorkomend 'organohalogenen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1711,prefLabel,Parameter,Som v totale Organofosfor en organohalogeenverbind in water,near_duplicate_labelwoord,'organohalogeenverbind' lijkt op vaker voorkomend 'organohalogenen',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_2187,prefLabel,Variabele,Hexachloordibenzodioxine (totaal),near_duplicate_labelwoord,'hexachloordibenzodioxine' lijkt op vaker voorkomend 'hexachloordibenzo',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4067,prefLabel,Parameter,Hexachloordibenzodioxine (totaal) in vaste deel van de aarde,near_duplicate_labelwoord,'hexachloordibenzodioxine' lijkt op vaker voorkomend 'hexachloordibenzo',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2452,prefLabel,ParameterAspect,PBT (standaard in water): vracht,near_duplicate_labelwoord,'pbt' lijkt op vaker voorkomend 'pt',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2451,prefLabel,ParameterAspect,PBT (standaard in water): massaconcentratie,near_duplicate_labelwoord,'pbt' lijkt op vaker voorkomend 'pt',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2278,prefLabel,ParameterAspect,cCfvinfos (standaard in water): massaconcentratie,near_duplicate_labelwoord,'ccfvinfos' lijkt op vaker voorkomend 'cfvinfos',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2279,prefLabel,ParameterAspect,cCfvinfos (standaard in water): vracht,near_duplicate_labelwoord,'ccfvinfos' lijkt op vaker voorkomend 'cfvinfos',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_381,prefLabel,Parameter,Saliniteit in water,near_duplicate_labelwoord,'saliniteit' lijkt op vaker voorkomend 'alkaniteit',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_312,prefLabel,Variabele,Saliniteit,near_duplicate_labelwoord,'saliniteit' lijkt op vaker voorkomend 'alkaniteit',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_68,prefLabel,Variabele,Ethaanthiol,near_duplicate_labelwoord,'ethaanthiol' lijkt op vaker voorkomend 'ethanol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_89,prefLabel,Parameter,Ethaanthiol in water,near_duplicate_labelwoord,'ethaanthiol' lijkt op vaker voorkomend 'ethanol',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_2139,prefLabel,Variabele,dichloorazijnzuur,near_duplicate_labelwoord,'dichloorazijnzuur' lijkt op vaker voorkomend 'trifluorazijnzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3847,prefLabel,Parameter,dichloorazijnzuur in water,near_duplicate_labelwoord,'dichloorazijnzuur' lijkt op vaker voorkomend 'trifluorazijnzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1560,prefLabel,Parameter,Alkylsulfaten in water,near_duplicate_labelwoord,'alkylsulfaten' lijkt op vaker voorkomend 'sulfaten',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1029,prefLabel,Variabele,Alkylsulfaten,near_duplicate_labelwoord,'alkylsulfaten' lijkt op vaker voorkomend 'sulfaten',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2245,prefLabel,ParameterAspect,DCEa (standaard in water): vracht,near_duplicate_labelwoord,'dcea' lijkt op vaker voorkomend 'cea',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2244,prefLabel,ParameterAspect,DCEa (standaard in water): massaconcentratie,near_duplicate_labelwoord,'dcea' lijkt op vaker voorkomend 'cea',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2315,prefLabel,Parameter,perfluorbutaansulfonamidoazijnzuur (FBSAA) in water,near_duplicate_labelwoord,'perfluorbutaansulfonamidoazijnzuur' lijkt op vaker voorkomend 'perfluoroctaansulfonamidoazijnzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1508,prefLabel,Variabele,perfluorbutaansulfonamidoazijnzuur (FBSAA),near_duplicate_labelwoord,'perfluorbutaansulfonamidoazijnzuur' lijkt op vaker voorkomend 'perfluoroctaansulfonamidoazijnzuur',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_411,prefLabel,ParameterAspect,SotalolHCl (standaard in water): vracht,near_duplicate_labelwoord,'sotalolhcl' lijkt op vaker voorkomend 'sotalol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_410,prefLabel,ParameterAspect,SotalolHCl (standaard in water): massaconcentratie,near_duplicate_labelwoord,'sotalolhcl' lijkt op vaker voorkomend 'sotalol',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2259,prefLabel,ParameterAspect,ONP t (standaard in water): vracht,near_duplicate_labelwoord,'onp' lijkt op vaker voorkomend 'op',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2258,prefLabel,ParameterAspect,ONP t (standaard in water): massaconcentratie,near_duplicate_labelwoord,'onp' lijkt op vaker voorkomend 'op',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_130,prefLabel,ParameterAspect,DBAcNit (standaard in water): massaconcentratie,near_duplicate_labelwoord,'dbacnit' lijkt op vaker voorkomend 'acrnit',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_131,prefLabel,ParameterAspect,DBAcNit (standaard in water): vracht,near_duplicate_labelwoord,'dbacnit' lijkt op vaker voorkomend 'acrnit',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5153,prefLabel,ParameterAspect,cyAlk (standaard in lucht): vracht per tijd,near_duplicate_labelwoord,'cyalk' lijkt op vaker voorkomend 'alk',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_128,prefLabel,ParameterAspect,DBHAc (standaard in water): massaconcentratie,near_duplicate_labelwoord,'dbhac' lijkt op vaker voorkomend 'bac',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_129,prefLabel,ParameterAspect,DBHAc (standaard in water): vracht,near_duplicate_labelwoord,'dbhac' lijkt op vaker voorkomend 'bac',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_2061,prefLabel,Variabele,"4,4’-methylenebis(2-chloroaniline)",near_duplicate_labelwoord,'chloroaniline' lijkt op vaker voorkomend 'chlooraniline',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3433,prefLabel,Parameter,"4,4’-methylenebis(2-chloroaniline) in water",near_duplicate_labelwoord,'chloroaniline' lijkt op vaker voorkomend 'chlooraniline',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1146,prefLabel,Variabele,"Som (matig-)vluchtige halog.verb., PCB en OCl-pest",near_duplicate_labelwoord,'ocl' lijkt op vaker voorkomend 'vocl',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1687,prefLabel,Parameter,"Som (matig-)vluchtige halog.verb., PCB en OCl-pest in water",near_duplicate_labelwoord,'ocl' lijkt op vaker voorkomend 'vocl',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5385,prefLabel,ParameterAspect,NTA (standaard in water): massaconcentratie,near_duplicate_labelwoord,'nta' lijkt op vaker voorkomend 'na',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameterAfleiding/AFL_79,prefLabel,ParameterAfleidingVeelterm,Vluchtige organische halogeenverbindingen,near_duplicate_labelwoord,'halogeenverbindingen' lijkt op vaker voorkomend 'verbindingen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_199,prefLabel,Parameter,Benfluralin in water,near_duplicate_labelwoord,'benfluralin' lijkt op vaker voorkomend 'tfluralin',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_167,prefLabel,Variabele,Benfluralin,near_duplicate_labelwoord,'benfluralin' lijkt op vaker voorkomend 'tfluralin',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_301,prefLabel,ParameterAspect,HBDE (standaard in vaste deel van de aarde): massaverhouding per droge stof,near_duplicate_labelwoord,'hbde' lijkt op vaker voorkomend 'bde',
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_651,prefLabel,Variabele,Thiosulfaat,near_duplicate_labelwoord,'thiosulfaat' lijkt op vaker voorkomend 'sulfaat',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_993,prefLabel,Parameter,Thiosulfaat in water,near_duplicate_labelwoord,'thiosulfaat' lijkt op vaker voorkomend 'sulfaat',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_328,prefLabel,ParameterAspect,Pmethalin (standaard in water): massaconcentratie,near_duplicate_labelwoord,'pmethalin' lijkt op vaker voorkomend 'pmethrin',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5179,prefLabel,ParameterAspect,iButeen (standaard in lucht): vracht per tijd,near_duplicate_labelwoord,'ibuteen' lijkt op vaker voorkomend 'buteen',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_427,prefLabel,ParameterAspect,DMySam (standaard in water): massaconcentratie,near_duplicate_labelwoord,'dmysam' lijkt op vaker voorkomend 'dmyam',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7895,prefLabel,ParameterAspect,IPCB (standaard in vaste deel van de aarde): massaverhouding per droge stof,near_duplicate_labelwoord,'ipcb' lijkt op vaker voorkomend 'pcb',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7896,prefLabel,ParameterAspect,IPCB (standaard in water): massaconcentratie,near_duplicate_labelwoord,'ipcb' lijkt op vaker voorkomend 'pcb',
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_1541,prefLabel,ParameterAspect,TBySnO (standaard in water): vracht,near_duplicate_labelwoord,'tbysno' lijkt op vaker voorkomend 'tbysn',
